user,docno,query,relevance,probChange,totalProbTarget,totalProbExpansion,totalProbExpanded,qtotalProbTarget,qtotalProbExpansion,qtotalProbExpanded,totalProbTargetQL,totalProbExpansionQL,totalProbExpandedQL,qtotalProbTargetQL,qtotalProbExpansionQL,qtotalProbExpandedQL,ttProbTtest,qProbTtest,ttAPTarget,ttAPExpansion,ttAPExpanded,qAPTarget,qAPExpansion,qAPExpanded,pqTTRecall,qpqRecall,pqTTResultsRecall,qpqResultsRecall,qTTSim
UOPBK,WTX101-B11-76,480,0,0.002419777556742648,0.009978287596882771,0.012398065153625423,0.011672131886602627,0.002149853093251847,0.003252029038986997,0.0029213762552664515,-7.081591146252357,-7.051881841057383,-6.972672608388491,-7.306805446552482,-6.88714628563722,-6.952543120619759,0.41264133728260455,0.45401917051607066,0.1262235679667961,0.20658416757790263,0.2625829338191969,0.02882964988228146,0.07163561076604555,0.08862044817927171,0.6,0.3333333333333333,0.6,0.15,0.08333333333333333
UOPBK,GX011-80-1074652,714,0,0.004037763705743925,0.012978530001058856,0.01701629370680278,0.013786082742207642,0.0061098323217602096,0.004454096765088282,0.005778685210425825,-6.890912854953017,-6.883543757259688,-6.79720322828159,-7.4474879196595785,-7.614450770608508,-7.364291121140765,0.5147562025107457,0.6850235987211166,0.24217167769896958,0.3814535985470177,0.31573151629072677,0.22196969696969696,0.0907860001817507,0.22248427672955973,0.9,0.5,0.5,0.0,0.16666666666666666
UOPBK,FT941-10100,450,1,0.011448888526995717,0.011839224685832045,0.02328811321282776,0.016418780096630333,0.005224771462994648,0.006157887636554682,0.005598017932418662,-7.04460530283677,-6.4227875636086225,-6.546199277804101,-6.431628715897155,-6.203498593037823,-6.3240990788141085,0.058359853654220924,0.4508079735766073,0.3327237896203413,0.44783857889336653,0.46409645909645914,0.4789272030651341,0.13006993006993006,0.34920634920634913,0.7,1.0,0.6,0.3,0.3
UOPBK,AP890424-0284,195,1,0.008898721876274433,0.008527483436525048,0.01742620531279948,0.012976844374662266,0.005672427188347745,0.01213153525975252,0.008901981224050134,-7.424203941202776,-6.963519709042414,-7.021544336729904,-10.008235532023013,-9.117892218924103,-9.294347971211998,0.034344577361841246,0.09565433707223976,0.21702166947929658,0.3793334814109953,0.2879332432736688,0.2516385954642613,0.3731496463994842,0.34563492063492063,0.7,0.2857142857142857,0.36,0.2,0.13333333333333333
UOPBK,FBIS3-40185,414,0,0.005983303699005227,0.007175627520812591,0.013158931219817817,0.009568949000414682,0.002126602761298933,0.009029133735520573,0.00488761515098759,-7.467136735496747,-7.952721855191404,-7.406105564147078,-8.50428430292157,-7.584248050490014,-8.006088813423712,0.43339294100381676,0.40627215590715715,0.1759285383845008,0.15838577254423117,0.22173542692939244,0.1111111111111111,0.3361901165346792,0.3333333333333333,0.7,0.3333333333333333,0.3,0.0,0.08333333333333333
UOPBK,FBIS3-39240,362,0,0.0028797592032251992,0.009669578783096483,0.012549337986321683,0.010821482464386563,5.321564095934619E-4,5.43311441100726E-4,5.366184221963676E-4,-7.0948529473432975,-6.9745499594925136,-7.021066282684421,-9.40475133274814,-8.317286466642777,-8.6249953636394,0.11898618448696154,0.97354259930816,0.20036075036075035,0.2075844521859948,0.3275957049486461,0.009615384615384616,0.004486466444197256,0.011904761904761904,0.7,0.0,0.3,0.0,0.0
UOPBK,FBIS3-39240,401,1,0.0028797592032251992,0.009669578783096483,0.012549337986321683,0.010821482464386563,0.00197321900886031,0.00255738378955799,0.0022068849211393823,-7.0948529473432975,-6.9745499594925136,-7.021066282684421,-8.269345983959312,-8.081113376732173,-8.188110060425013,0.11898618448696154,0.20123720337898124,0.20036075036075035,0.2075844521859948,0.3275957049486461,0.037037037037037035,0.05270249578931251,0.047619047619047616,0.7,0.3333333333333333,0.3,0.0,0.08333333333333333
UOPBK,WTX099-B24-354,503,0,-0.005304719558894872,0.014263041357310338,0.008958321798415467,0.010549737666083928,0.0015562113105951636,0.0031949243053132747,0.002703310406897841,-6.8041016428180665,-7.506579722326478,-7.034737136122768,-8.915480983494676,-8.780704699037603,-8.784984297616695,0.21861857186097966,0.5016538057672435,0.3980378151260504,0.1284625795389671,0.5504044868175302,0.05,0.25,0.5,0.9,0.5,0.15,0.0,0.09090909090909091
UOPBK,AP880721-0095,125,1,0.006053879831467894,0.00969129996158831,0.015745179793056206,0.012112851894175467,0.005157815912110409,0.010152804560013537,0.007155811371271659,-7.182359556482952,-8.047228520121932,-7.0891335222605685,-7.298981322739294,-7.303060040747776,-7.243993693162405,0.41478739547072774,0.4765253167631375,0.25661471861471863,0.19872466301360261,0.3109953191803037,0.31372549019607837,0.2861875368924241,0.35833333333333334,0.9,0.25,0.68,0.2,0.07692307692307693
UOPBK,AP880721-0095,172,0,0.006053879831467894,0.00969129996158831,0.015745179793056206,0.012718239877322257,0.003267633962642273,0.010113975976470119,0.0066908049695561965,-7.182359556482952,-8.047228520121932,-7.127954690691336,-9.919697389449398,-8.619604786587763,-8.985802669421668,0.41478739547072774,0.2716801324839958,0.25661471861471863,0.19872466301360261,0.3039846177164206,0.0625,0.1354338802048229,0.125,0.9,0.125,0.68,0.04,0.058823529411764705
UOPBK,AP880721-0095,173,1,0.006053879831467894,0.00969129996158831,0.015745179793056206,0.012718239877322257,0.0026446396736986085,0.009251914849437678,0.005948277261568143,-7.182359556482952,-8.047228520121932,-7.127954690691336,-8.590622234009274,-5.970802208886847,-6.520396777754632,0.41478739547072774,0.4183666875355526,0.25661471861471863,0.19872466301360261,0.3039846177164206,0.25,0.5204081632653061,0.5,0.9,0.5,0.68,0.44,0.09090909090909091
UOPBK,AP880917-0104,148,0,0.003539165723774571,0.011766977559473377,0.015306143283247945,0.013182643848983202,8.995708437836615E-4,9.634431211966145E-4,9.251197547488427E-4,-6.993413910813644,-7.04644429069072,-6.781044988371204,-9.480126346616634,-8.987039870996007,-9.097714456889333,0.45620068162521876,0.9277925865235048,0.18959585559849482,0.1901476128038628,0.19037851037851033,0.011111111111111112,0.006356082161917301,0.009523809523809523,0.7,0.3333333333333333,0.32,0.0,0.0
UOPBK,FR940318-0-00101,338,0,0.0022887548821457788,0.011337815500847222,0.013626570382993003,0.012253317453705535,1.455414209396807E-4,1.8289794286354246E-4,1.6048402970922539E-4,-7.287946532807283,-7.798559023765624,-6.8164577590989905,-11.20295411474245,-11.553579392979174,-11.291949496167078,0.6362945856599291,0.5130700513552958,0.2445616364164751,0.23358148680754262,0.31345083966600995,0.0,9.541984732824427E-4,0.0,0.6,0.0,0.4,0.0,0.0
UOPBK,GX047-87-9197196,820,1,0.005043152207789227,0.01137955319518745,0.01642270540297668,0.01289249885752422,0.002422810614959402,0.005288823469000314,0.0032826144711716756,-7.093499508020831,-6.927862910473635,-6.820904173274831,-9.072426003307319,-6.860757956502097,-6.8944355007933575,0.30613088748523365,0.5908992890163933,0.160614301276066,0.24561369557260865,0.2466788073038073,0.04722222222222222,0.1987179487179487,0.04312354312354313,0.8,0.6666666666666666,0.55,0.25,0.18181818181818182
UOPBK,AP881001-0081,150,0,-0.001488359366882181,0.017358930739134727,0.015870571372252548,0.016614751055693634,0.004185775999330225,0.003065619921694995,0.00362569796051261,-7.007988520196395,-6.887856005130138,-6.707770502621063,-7.615743814808187,-8.08262814975678,-7.817370314642664,0.8022041525434012,0.20747363005237804,0.28404880398268656,0.3191576544014128,0.2952171531342864,0.09135802469135802,0.04159548911193997,0.07936507936507936,0.6,0.6666666666666666,0.48,0.0,0.08333333333333333
UOPBK,LA111690-0002,398,1,5.495317844191189E-4,0.007450529783031343,0.008000061567450461,0.007670342496798991,0.0015461455488566076,0.002495398263647086,0.0019258466347727991,-7.384390294193642,-7.560144447556272,-7.294101524920173,-8.7984743279557,-8.549037313565487,-8.533165034096115,0.8127273708414955,0.4390419773039037,0.13137831474320286,0.06636972123390912,0.16789334400237005,0.024329836829836828,0.02447492059048573,0.02931034482758621,0.5,0.25,0.2,0.0,0.07692307692307693
UOPBK,AP880823-0204,162,0,0.005116304519131996,0.013524223675487826,0.018640528194619824,0.015570745483140625,2.7758516552989074E-5,3.3186812163039784E-4,1.494023585839526E-4,-7.072467885699244,-7.58536226733866,-6.873464298913251,-11.204383776293906,-8.708404240823477,-9.50762498617852,0.47716340771691024,0.05421467458281894,0.3501185770750988,0.26267634839907195,0.3394177513541675,0.0,0.002440088986511222,0.0,0.9,0.0,0.32,0.08,0.0
UOPBK,AP881111-0167,163,1,0.002702094317308187,0.011204940063114621,0.01390703438042281,0.012555987221768716,0.008013462739054008,0.00917106169267383,0.008592262215863919,-7.229995876932837,-6.760606237644221,-6.886528410123027,-6.216260033082349,-6.100205033294504,-6.145927809534742,0.30120025895896485,0.4906018988049443,0.3115887015140746,0.2726488198524094,0.29474993840847497,0.7321428571428571,0.38819444444444445,0.6791666666666667,0.4,1.0,0.52,0.48,0.2727272727272727
UOPBK,FBIS4-33117,332,0,0.0043754211318195665,0.01057832733184669,0.014953748463666256,0.012328495784574517,0.0033227984813771253,6.428045210221332E-4,0.0022508008972351285,-7.49567029855579,-6.743345674161077,-6.909075274465549,-6.987059841684004,-9.504220081769288,-7.389034545565554,0.2550235576791744,0.13843641244927418,0.24771929824561406,0.3734046839990862,0.26375,0.10994729907773386,0.003529849792963861,0.08787190306177649,0.4,0.6666666666666666,0.6,0.0,0.08333333333333333
UOPBK,FBIS4-33117,650,0,0.0043754211318195665,0.01057832733184669,0.014953748463666256,0.012328495784574517,0.002763863150563171,4.7576755406247205E-4,0.0018486249119628914,-7.49567029855579,-6.743345674161077,-6.909075274465549,-8.560131001876467,-11.007391821975094,-8.949408033977821,0.2550235576791744,0.24595355263040672,0.24771929824561406,0.3734046839990862,0.26375,0.09545454545454546,0.00239159430951399,0.07510548523206752,0.4,0.6666666666666666,0.6,0.0,0.08333333333333333
UOPBK,AP881121-0106,199,0,-0.011647949020782785,0.017174035749232448,0.005526086728449661,0.011350061238841053,1.4909189434428656E-5,2.748554691670486E-5,2.119736817556676E-5,-6.622658258838176,-8.216655851867795,-6.972337913453818,-12.633982228860983,-12.680690494749394,-12.597477690365356,0.01714359964930912,0.491052511500743,0.6608735597306336,0.06395820540585964,0.7119047619047618,0.0,0.0,0.0,1.0,0.0,0.48,0.0,0.0
UOPBK,AP891130-0175,189,1,-0.006925823246590632,0.009154462671055547,0.002228639424464916,0.006384133372419295,6.741955789833152E-4,4.0978629270340794E-4,5.684318644713522E-4,-7.170492760483949,-9.885614494220572,-7.57049697636156,-9.377208461423994,-9.855633453572098,-9.538078833263807,1.3876882397330294E-4,0.3381045710207906,0.18956580661321915,0.010651890277596648,0.16196403336963106,0.005952380952380952,0.002411729816481753,0.006410256410256411,0.9,0.0,0.0,0.0,0.0
UOPBK,AP890128-0016,150,0,-0.002107914343981388,0.010278110746162064,0.008170196402180675,0.00922415357417137,8.979136014443611E-4,0.0016056387587406727,0.0012517761800925169,-6.916013978312712,-7.095031628518622,-6.93580719852361,-8.543491504087477,-7.963524592205246,-8.202111283668884,0.35629085663162696,0.29572903055660776,0.3381092767295597,0.1524176713179091,0.4101705586080586,0.0,0.016963099904113474,0.0,0.75,0.0,0.2,0.0,0.0
UOPBK,AP880823-0008,116,0,0.003161389178888486,0.018745908021381024,0.021907297200269505,0.020326602610825265,0.0011590995406059027,7.403371425901898E-5,6.165666274324608E-4,-6.471482110875497,-6.340650471369751,-6.34261719952507,-11.344702385902817,-11.823264773314557,-11.23682139150469,0.4469572768900043,0.42285504785365957,0.6514293412925424,0.5126801758617328,0.6245572263993316,0.023809523809523808,2.782415136338342E-4,0.010416666666666666,0.8,0.3333333333333333,0.72,0.0,0.0
UOPBK,LA060790-0008,700,1,0.0011209000260654666,0.01511339682272712,0.016234296848792587,0.015561756833153306,0.00446080350405861,0.004563640233382868,0.004501938195788313,-6.843399827989339,-6.884217742356399,-6.744809197851627,-7.915112926341285,-8.433588632967897,-7.723053560374081,0.7482774816156761,0.954746054351032,0.394958658260052,0.40654410570043664,0.43944431527551736,0.0699724517906336,0.0671584699453552,0.1027972027972028,0.6,0.2,0.2,0.0,0.07142857142857142
UOPBK,AP880320-0047,126,0,-0.008236512445544136,0.013290283699389501,0.0050537712538453634,0.009995678721171845,0.003471869573901681,0.001011217836935108,0.002487608879115052,-6.821386337872508,-8.121726759646121,-7.1170279644476535,-8.011346946850077,-8.561505822266758,-8.145881619089002,0.003361128513728098,0.34952693741303587,0.3140991704392734,0.04495450860781609,0.24135493783962306,0.12797619047619047,0.0058179739481578644,0.053875968992248065,0.9,0.25,0.48,0.0,0.07692307692307693
UOPBK,AP880622-0299,197,0,-0.003036313974234255,0.0131074504712958,0.010071136497061546,0.011589293484178673,0.0010442539418975736,9.43027239614162E-4,9.93640590755868E-4,-6.778743173874343,-7.908584754611494,-6.906153136723026,-10.49389292960164,-10.069708760864902,-10.16164702028815,0.48886958473889197,0.6046810335014909,0.2777321428571428,0.17514924536340842,0.28028573190282396,0.0013386880856760376,0.002927265535322993,0.001736111111111111,0.7,0.0,0.12,0.0,0.0
UOPBK,GX099-91-1066558,843,0,-0.0030157274018282414,0.018852360664869672,0.015836633263041428,0.018249215184504022,7.052426357324663E-4,2.4940052329305374E-5,5.69182119051834E-4,-6.427488761318341,-8.191762554134526,-6.475728515165917,-7.950123049018682,-11.809976260660857,-8.164462639280508,0.6439756733358302,0.021243077603303524,0.38999722499722494,0.2741819316121858,0.4445274725274725,0.010193945127719962,1.7024174327545113E-4,0.010138888888888888,1.0,0.0,0.3,0.0,0.0
UOPBK,LA111489-0003,664,2,0.017996775491955927,0.007826302307179237,0.025823077799135164,0.01322533495476602,0.0042972412052305845,0.014374491242281729,0.007320416216345929,-7.5727029221380775,-6.380764094098918,-6.819868855372017,-6.585272534304282,-5.443852409954283,-6.0286755104945495,0.017269433173488436,0.1808647736946025,0.3178205128205128,0.5593470275525145,0.5130555555555556,0.4666666666666666,0.7916666666666666,0.8055555555555555,0.8,1.0,0.6,0.2,0.3
UOPBK,FBIS4-39383,357,1,-0.0021989212166706913,0.015498742509346991,0.0132998212926763,0.014619174022678717,4.6795637207875523E-4,8.297725015798425E-4,6.126828238791902E-4,-6.602747223068734,-6.969985220023829,-6.599013906245288,-9.582860281084402,-8.270388720303174,-8.762712337485684,0.6138703289950465,0.12254183473808612,0.5959516331856757,0.28179343862888157,0.558052503052503,0.0044444444444444444,0.0059717280003522095,0.006666666666666667,1.0,0.0,0.5,0.0,0.0
UOPBK,GX051-11-11608435,757,1,-0.008633626906155436,0.014944507951966921,0.006310881045811485,0.013217782570735833,0.0010375696553367548,4.8198135413885526E-4,9.264519950971749E-4,-7.161223539972296,-7.800510889392229,-6.818649409264278,-6.870874170439073,-7.637605129021154,-6.984148326752093,0.004430692111987027,-1.0,0.35539227680532026,0.06433596751910771,0.3297291095632056,0.04,0.01,0.038461538461538464,0.9,1.0,0.25,0.0,0.0
UOPBK,WTX091-B03-478,493,0,-0.002309334362902228,0.011294277205342854,0.008984942842440627,0.009677743151311296,4.904890580996331E-6,8.578674461962927E-6,7.476539297672947E-6,-7.027141982282129,-7.874337191362133,-7.402055388186182,-12.225277772841775,-11.666231148012175,-11.803740533777301,0.40004216204799403,-1.0,0.18526482611114983,0.14370995384870555,0.26486675522661274,0.0,0.0,0.0,0.9,0.0,0.15,0.0,0.0
UOPBK,AP880802-0073,178,0,-0.0031326589025147955,0.011554800330411747,0.00842214142789695,0.010301736769405828,0.002322496524933711,0.0032157543938350452,0.0026797996724942444,-6.956704482010465,-7.884550117747469,-7.193560573964898,-11.58047674626025,-12.303945192518784,-11.710678259882712,0.11419387327884838,0.5000222525929536,0.5679981782922959,0.21578699696329112,0.5451332448913094,0.25,0.25,0.25,1.0,0.5,0.28,0.0,0.09090909090909091
UOPBK,AP880414-0285,195,1,0.003928947587991205,0.012426397943395198,0.016355345531386404,0.014390871737390799,0.005792816728561837,0.013962481472139545,0.00987764910035069,-7.050742896744797,-7.010458025490464,-6.697655895872683,-10.119917209685937,-8.696464367125438,-9.124379566629969,0.43227788457742133,0.07994467731576517,0.24333880678708267,0.27357428447986615,0.2925098140058094,0.08531746031746032,0.43091898922948796,0.42857142857142855,0.7,0.42857142857142855,0.56,0.28,0.13333333333333333
UOPBK,AP880718-0115,147,1,-0.006014461566433555,0.01418165903845051,0.008167197472016954,0.011174428255233732,8.068349560313842E-4,0.0026681587717243818,0.0017374968638778831,-6.976772680239163,-7.829047428988548,-7.005656021555716,-9.017734223036129,-8.068743172920357,-8.308763232984811,0.24417841410195062,0.4485490925670863,0.17403220394135588,0.07302191704481939,0.13837167943124934,0.006021066938498132,0.0573418919845896,0.02414299052954515,0.7,0.0,0.12,0.04,0.18181818181818182
UOPBK,FR941122-0-00087,407,0,0.014479484923224407,0.011144696419081324,0.02562418134230573,0.016936490388371087,3.6185294041918883E-4,0.0016402642821143297,8.732174770972452E-4,-7.144723612101134,-6.469009929053998,-6.746130272566424,-11.456555208320541,-9.940891905037109,-10.46426793722346,0.1201891398446845,0.41081943933796594,0.16847416923643377,0.35998560209457814,0.3064661094247028,0.0024330900243309003,0.019830287804144014,0.011111111111111112,0.6,0.0,0.4,0.0,0.08333333333333333
UOPBK,FR941122-0-00087,426,0,0.014479484923224407,0.011144696419081324,0.02562418134230573,0.016936490388371087,0.0010700752928937526,0.001671853765559085,0.0013107866819598855,-7.144723612101134,-6.469009929053998,-6.746130272566424,-8.333764571028846,-8.656755709751534,-8.374448212373556,0.1201891398446845,0.5560385970223929,0.16847416923643377,0.35998560209457814,0.3064661094247028,0.006802721088435374,0.019370653527519308,0.015151515151515152,0.6,0.3333333333333333,0.4,0.0,0.0
UOPBK,FR941122-0-00087,428,0,0.014479484923224407,0.011144696419081324,0.02562418134230573,0.016936490388371087,3.022406793112585E-4,3.120776998429537E-4,3.0617548752393653E-4,-7.144723612101134,-6.469009929053998,-6.746130272566424,-9.9801916264663,-9.314634888087403,-9.419856175921602,0.1201891398446845,0.9777566319833263,0.16847416923643377,0.35998560209457814,0.3064661094247028,0.0,0.001716339634274473,0.0,0.6,0.0,0.4,0.0,0.0
UOPBK,FR941122-0-00087,435,0,0.014479484923224407,0.011144696419081324,0.02562418134230573,0.016936490388371087,0.0033653250527265976,0.0033689291453921693,0.0033667666897928264,-7.144723612101134,-6.469009929053998,-6.746130272566424,-8.582210592806794,-10.190721882123755,-8.85684211001599,0.1201891398446845,0.9971701412383358,0.16847416923643377,0.35998560209457814,0.3064661094247028,0.12091503267973856,0.08392804044008327,0.11868686868686867,0.6,0.3333333333333333,0.4,0.0,0.08333333333333333
UOPBK,FR941122-0-00087,606,0,0.014479484923224407,0.011144696419081324,0.02562418134230573,0.016936490388371087,6.034406633260237E-5,9.187396907692715E-5,7.295602743033228E-5,-7.144723612101134,-6.469009929053998,-6.746130272566424,-11.274654139964841,-10.429283639597552,-10.66929932315222,0.1201891398446845,0.585935753399039,0.16847416923643377,0.35998560209457814,0.3064661094247028,0.0,6.765422643093148E-4,0.0,0.6,0.0,0.4,0.0,0.0
UOPBK,FR941122-0-00087,644,0,0.014479484923224407,0.011144696419081324,0.02562418134230573,0.016936490388371087,0.0017405853168729912,0.0010745112560334223,0.0014741556925371637,-7.144723612101134,-6.469009929053998,-6.746130272566424,-9.3313108390714,-9.813773274564772,-9.225428716148441,0.1201891398446845,0.4036783599632422,0.16847416923643377,0.35998560209457814,0.3064661094247028,0.030303030303030304,0.009535769697528304,0.030303030303030304,0.6,0.3333333333333333,0.4,0.0,0.0
UOPBK,FBIS3-60253,400,0,0.0042626324480377654,0.01084905490625214,0.015111687354289903,0.012554107885467247,0.0015346545044987335,0.004818064739076629,0.0028480185983298916,-7.499311678947541,-6.892161473256335,-6.873127966314376,-9.89486975895343,-7.407589611960967,-8.139741969622161,0.2910717907567274,0.2941819144807025,0.3194887955182073,0.3071537503628637,0.42341269841269835,0.08333333333333333,0.34292942829528195,0.3333333333333333,0.8,0.3333333333333333,0.5,0.0,0.08333333333333333
UOPBK,FBIS3-60253,408,0,0.0042626324480377654,0.01084905490625214,0.015111687354289903,0.012554107885467247,0.0025641592822449513,0.0019038125170192318,0.0023000205761546638,-7.499311678947541,-6.892161473256335,-6.873127966314376,-9.132124259188519,-9.097693781456798,-9.104798587767,0.2910717907567274,0.5019552432267638,0.3194887955182073,0.3071537503628637,0.42341269841269835,0.25,0.05555555555555555,0.16666666666666666,0.8,0.5,0.5,0.0,0.09090909090909091
UOPBK,FT922-13711,407,0,-0.002026911238862396,0.015886001007060824,0.013859089768198428,0.015075236511515867,2.89360796072794E-5,4.0121397601288445E-5,3.341020680488302E-5,-6.705867891651755,-7.7334809898753765,-6.832831427130965,-12.40798357638911,-12.397031902067246,-12.372776074342829,0.5887662537529774,0.41499619897965445,0.47599292158812395,0.29533480870980877,0.43369566771194423,0.0,1.2825445684237527E-4,0.0,0.7,0.0,0.5,0.0,0.0
UOPBK,WTX015-B32-32,495,1,-0.004586498510829506,0.012099611268346348,0.007513112757516842,0.008889062310765692,0.0016497343164007948,3.9487197746968135E-4,7.713306791490152E-4,-6.9072232958749895,-7.935270746582236,-7.3675735293007625,-9.42449796234211,-9.404771441548373,-9.166909506250164,0.009546554831864593,0.33866764740845745,0.17187131675894846,0.10152217187352322,0.2094970783077395,0.0,9.737554311482698E-4,0.0,0.5,0.0,0.05,0.0,0.07692307692307693
UOPBK,WTX082-B47-85,517,1,0.0011930847392726707,0.008936187792838488,0.010129272532111159,0.009771347110329355,1.5999530732669717E-4,2.8679694278906814E-4,2.487564521503568E-4,-7.792036694447383,-8.032772600591777,-7.803197944190822,-10.834211538406624,-10.57637578283615,-10.55406813087992,0.666135604519776,0.5634966327972428,0.10465460336232398,0.1897964562629046,0.24803819440809458,0.0,0.0011990407673860913,0.0,0.6,0.0,0.0,0.0,0.08333333333333333
UOPBK,AP880420-0181,127,1,0.002755115336262019,0.018658066770682855,0.021413182106944876,0.01976011290518766,0.002421700237687123,0.0029273653117720304,0.002623966267321086,-6.6201530370851,-6.312422790501392,-6.371045235145782,-8.98658029977334,-7.484053108257488,-7.913156312299527,0.4593894633736625,0.4211939734129685,0.5729882154882155,0.6097269895597359,0.6561363636363636,0.034722222222222224,0.03966852457610279,0.041666666666666664,0.8,0.25,0.4,0.28,0.07692307692307693
UOPBK,FT944-5248,326,1,0.0032855936633643308,0.00804802004628893,0.011333613709653263,0.009362257511634664,7.055930882709298E-4,4.113396472986206E-4,5.878917118820061E-4,-7.650178131797165,-7.349471130365707,-7.334489713157363,-12.130694502971071,-11.858657865721419,-11.932964354719475,0.19120916671125787,0.5001743225166502,0.2084658291371187,0.24393169614703267,0.33123772070520335,0.014285714285714285,0.0036496350364963502,0.016666666666666666,0.5,0.5,0.1,0.0,0.0
UOPBK,FT944-5248,363,0,0.0032855936633643308,0.00804802004628893,0.011333613709653263,0.009362257511634664,4.586652257946241E-4,2.3810217760592142E-4,3.70440006519143E-4,-7.650178131797165,-7.349471130365707,-7.334489713157363,-9.414259061693558,-9.664744713353496,-9.420009071444978,0.19120916671125787,0.552879718627544,0.2084658291371187,0.24393169614703267,0.33123772070520335,0.0024691358024691358,0.0011129312608635846,0.002898550724637681,0.5,0.3333333333333333,0.1,0.0,0.08333333333333333
UOPBK,FT944-5248,367,0,0.0032855936633643308,0.00804802004628893,0.011333613709653263,0.009362257511634664,2.59208582856891E-6,5.560462286951332E-5,2.3797100644946678E-5,-7.650178131797165,-7.349471130365707,-7.334489713157363,-12.863047667148656,-9.797244215028972,-10.645946806348599,0.19120916671125787,-1.0,0.2084658291371187,0.24393169614703267,0.33123772070520335,0.0,6.920415224913495E-4,0.0,0.5,0.0,0.1,0.0,0.0
UOPBK,FT944-5248,448,0,0.0032855936633643308,0.00804802004628893,0.011333613709653263,0.009362257511634664,1.8501313008708605E-4,0.0017888152582233926,8.265339813416086E-4,-7.650178131797165,-7.349471130365707,-7.334489713157363,-9.508943196924344,-8.448277668142156,-8.222772802046167,0.19120916671125787,0.5448350583781247,0.2084658291371187,0.24393169614703267,0.33123772070520335,0.0,0.0625,0.0,0.5,0.0,0.1,0.0,0.09090909090909091
UOPBK,FT944-5248,659,1,0.0032855936633643308,0.00804802004628893,0.011333613709653263,0.009362257511634664,0.0035608764183496324,0.0025548959684824728,0.003158484238402769,-7.650178131797165,-7.349471130365707,-7.334489713157363,-7.346231076930393,-8.815496453355863,-7.607808592075328,0.19120916671125787,0.10517433291415616,0.2084658291371187,0.24393169614703267,0.33123772070520335,0.3385012919896641,0.08333333333333333,0.338235294117647,0.5,0.3333333333333333,0.1,0.0,0.08333333333333333
UOPBK,WTX077-B26-141,547,1,9.093022013151775E-4,0.011083953784543287,0.011993255985858466,0.011720465325463912,3.5376625803102844E-4,9.11169439713382E-5,1.6991173818924527E-4,-7.224855370423602,-7.535643243691254,-7.223883479957408,-11.178659541911653,-11.269130875464842,-11.06901923828095,0.8515549102884186,0.503066261187567,0.17088082244302266,0.1475617087442281,0.2595436176142698,0.0034482758620689655,5.446623093681918E-4,0.0048543689320388345,0.9,0.5,0.15,0.0,0.0
UOPBK,FBIS3-19056,398,1,0.005294603476969188,0.011870859006338663,0.017165462483307855,0.01398870039712634,0.0015056098977629885,0.00248235573539185,0.0018963082328145335,-7.152642130342428,-7.641880764760663,-6.8291486253292755,-9.632095953730392,-9.48087083405099,-9.285449163011734,0.4918053594416534,0.48401255182279146,0.26738586228943023,0.254068214804437,0.27813340823322674,0.014718614718614718,0.025933490648747767,0.029230769230769234,0.7,0.25,0.5,0.0,0.0
UOPBK,LA102589-0109,392,1,0.013605894385369657,0.006531524486362911,0.020137418871732572,0.011973882240510774,1.3787290562542308E-6,2.509062077290647E-6,1.8308622646687971E-6,-7.664347209558176,-6.589945814101338,-6.8922186767798745,-13.494348456880852,-12.895601549040448,-13.210723519203617,0.08582985838314536,-1.0,0.13065290066409888,0.386904608701415,0.4382009178560903,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
UOPBK,LA102589-0109,431,1,0.013605894385369657,0.006531524486362911,0.020137418871732572,0.011973882240510774,5.75156731352195E-4,2.4067993853704996E-4,4.4136601422613703E-4,-7.664347209558176,-6.589945814101338,-6.8922186767798745,-8.19203181897269,-10.624717099429862,-8.418785374474059,0.08582985838314536,0.5497783044597981,0.13065290066409888,0.386904608701415,0.4382009178560903,0.004347826086956522,0.001366120218579235,0.004424778761061947,0.5,0.0,0.5,0.0,0.0
UOPBK,FT931-4409,389,1,-2.0321988789187909E-4,0.011414943013470047,0.01121172312557817,0.011333655058313295,3.0935437120358915E-4,3.135867718840032E-4,3.110473314757548E-4,-7.156513127138335,-7.052619915772963,-7.073592544947156,-9.34989960937746,-9.390389705003077,-9.365036970852898,0.8944613770513349,0.8599534111888337,0.19934205743366049,0.23787879735358178,0.2673809523809524,0.0,0.001734917960128367,0.0,0.5,0.0,0.4,0.0,0.0
UOPBK,GX248-12-6205349,789,1,-0.032526246671489734,0.04485705398506741,0.012330807313577684,0.03835180465076947,0.02110402696866468,0.00505988420997113,0.01789519841692597,-5.622739844004379,-7.269493197820018,-5.7356491354597665,-4.966391766016102,-6.537560789626957,-5.129018754351734,0.005671985141208998,0.042397431416300674,0.4364211289056009,0.2413733978369066,0.44983769853335065,0.44285714285714284,0.19212533498247783,0.5317460317460317,1.0,1.0,0.5333333333333333,0.2,0.3
UOPBK,AP880711-0175,172,0,0.0013900431707090113,0.020127998683458537,0.02151804185416755,0.020823020268813046,5.926361163220589E-4,0.003448496699824754,0.0020205664080734063,-6.369386945991939,-6.378711293203793,-6.292791645632374,-10.569167685585372,-9.558951305767428,-9.670579560004011,0.7554148580671906,0.24060875624335631,0.5377258620569816,0.370052194767737,0.5927281746031745,0.0,0.020360969432585817,0.0,0.9,0.0,0.52,0.0,0.0
